"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,6,3,642,645,-3,945,958,-13,"UA",400,"N839UA","EWR","LAX",329,2454,6,45,2013-06-03 06:00:00
2013,6,3,1054,1059,-5,1339,1340,-1,"UA",318,"N418UA","EWR","IAH",179,1400,10,59,2013-06-03 10:00:00
2013,6,3,1416,1210,126,1606,1355,131,"MQ",4431,"N720MQ","LGA","RDU",68,431,12,10,2013-06-03 12:00:00
2013,6,4,715,725,-10,1020,1040,-20,"AA",443,"N319AA","JFK","MIA",146,1089,7,25,2013-06-04 07:00:00
2013,6,4,1908,1909,-1,2216,2235,-19,"B6",87,"N588JB","JFK","SLC",271,1990,19,9,2013-06-04 19:00:00
2013,6,4,2042,2100,-18,2142,2210,-28,"US",2144,"N946UW","LGA","BOS",38,184,21,0,2013-06-04 21:00:00
2013,6,5,1707,1659,8,1955,2005,-10,"UA",810,"N831UA","EWR","MIA",156,1085,16,59,2013-06-05 16:00:00
2013,6,5,2054,2059,-5,2237,2252,-15,"EV",4700,"N11547","EWR","CLT",77,529,20,59,2013-06-05 20:00:00
2013,6,5,2141,2157,-16,2258,2331,-33,"EV",4087,"N14174","EWR","BUF",48,282,21,57,2013-06-05 21:00:00
2013,6,6,722,730,-8,1053,1128,-35,"B6",215,"N662JB","EWR","SJU",190,1608,7,30,2013-06-06 07:00:00
2013,6,6,831,840,-9,954,1012,-18,"9E",3300,"N602LR","JFK","DCA",42,213,8,40,2013-06-06 08:00:00
2013,6,6,1812,1815,-3,2014,2035,-21,"9E",3371,"N907XJ","EWR","MSP",141,1008,18,15,2013-06-06 18:00:00
2013,6,6,1957,2001,-4,2314,2308,6,"B6",1505,"N558JB","JFK","ABQ",266,1826,20,1,2013-06-06 20:00:00
2013,6,7,720,725,-5,1052,1040,12,"AA",443,"N319AA","JFK","MIA",170,1089,7,25,2013-06-07 07:00:00
2013,6,7,857,853,4,1106,1111,-5,"UA",1643,"N29129","EWR","DEN",213,1605,8,53,2013-06-07 08:00:00
2013,6,7,1756,1721,35,2017,1929,48,"EV",5678,"N14907","EWR","CVG",89,569,17,21,2013-06-07 17:00:00
2013,6,8,907,909,-2,1004,1022,-18,"B6",600,"N296JB","JFK","PWM",43,273,9,9,2013-06-08 09:00:00
2013,6,9,1953,1948,5,2304,2250,14,"UA",1135,"N76526","EWR","SEA",327,2402,19,48,2013-06-09 19:00:00
2013,6,10,534,540,-6,807,807,0,"UA",332,"N522UA","EWR","IAH",193,1400,5,40,2013-06-10 05:00:00
2013,6,10,757,746,11,855,857,-2,"EV",5963,"N13968","EWR","ALB",30,143,7,46,2013-06-10 07:00:00
2013,6,10,NA,1455,NA,NA,1630,NA,"9E",4279,NA,"JFK","ORF",NA,290,14,55,2013-06-10 14:00:00
2013,6,11,704,658,6,909,915,-6,"UA",1138,"N24715","EWR","PHX",282,2133,6,58,2013-06-11 06:00:00
2013,6,11,1012,841,91,1112,1004,68,"EV",4583,"N14920","EWR","PWM",45,284,8,41,2013-06-11 08:00:00
2013,6,11,1329,1300,29,1446,1420,26,"EV",5797,"N14923","EWR","RIC",56,277,13,0,2013-06-11 13:00:00
2013,6,12,555,605,-10,726,735,-9,"MQ",3525,"N720MQ","LGA","RDU",67,431,6,5,2013-06-12 06:00:00
2013,6,12,1916,1919,-3,2205,2220,-15,"B6",155,"N554JB","JFK","MCO",117,944,19,19,2013-06-12 19:00:00
2013,6,13,1015,959,16,1259,1207,52,"EV",4495,"N13979","EWR","SAV",128,708,9,59,2013-06-13 09:00:00
2013,6,13,1802,1710,52,2044,2000,44,"WN",580,"N930WN","EWR","HOU",190,1411,17,10,2013-06-13 17:00:00
2013,6,13,NA,1745,NA,NA,1925,NA,"MQ",3301,"N530MQ","LGA","RDU",NA,431,17,45,2013-06-13 17:00:00
2013,6,14,1027,1029,-2,1228,1239,-11,"US",196,"N544UW","JFK","PHX",278,2153,10,29,2013-06-14 10:00:00
2013,6,14,1134,1130,4,1402,1415,-13,"UA",1519,"N13113","EWR","MCO",127,937,11,30,2013-06-14 11:00:00
2013,6,14,2243,2146,57,2336,2252,44,"EV",4276,"N12567","EWR","BDL",25,116,21,46,2013-06-14 21:00:00
2013,6,15,753,756,-3,914,931,-17,"B6",1103,"N329JB","JFK","RDU",63,427,7,56,2013-06-15 07:00:00
2013,6,15,1824,1830,-6,1950,2025,-35,"EV",4874,"N371CA","LGA","RDU",63,431,18,30,2013-06-15 18:00:00
2013,6,16,756,800,-4,1051,1104,-13,"DL",2190,"N370NW","JFK","MIA",144,1089,8,0,2013-06-16 08:00:00
2013,6,16,1151,1155,-4,1442,1455,-13,"AA",2147,"N3GNAA","EWR","MIA",151,1085,11,55,2013-06-16 11:00:00
2013,6,16,1304,1300,4,1604,1555,9,"VX",411,"N629VA","JFK","LAX",334,2475,13,0,2013-06-16 13:00:00
2013,6,17,833,700,93,934,811,83,"EV",5819,"N15980","EWR","MHT",40,209,7,0,2013-06-17 07:00:00
2013,6,17,936,940,-4,1043,1051,-8,"9E",3608,"N821AY","JFK","PHL",26,94,9,40,2013-06-17 09:00:00
2013,6,17,1713,1720,-7,1833,1849,-16,"EV",3853,"N29917","EWR","BUF",51,282,17,20,2013-06-17 17:00:00
2013,6,17,2109,2100,9,2339,2319,20,"DL",1247,"N957DL","LGA","ATL",115,762,21,0,2013-06-17 21:00:00
2013,6,18,719,730,-11,1036,1045,-9,"VX",183,"N642VA","EWR","SFO",355,2565,7,30,2013-06-18 07:00:00
2013,6,18,1215,1159,16,1415,1344,31,"MQ",3404,"N725MQ","LGA","RDU",80,431,11,59,2013-06-18 11:00:00
2013,6,18,1748,1625,83,2035,1907,88,"DL",843,"N183DN","JFK","ATL",107,760,16,25,2013-06-18 16:00:00
2013,6,18,1943,1919,24,2225,2210,15,"UA",1259,"N73270","LGA","IAH",200,1416,19,19,2013-06-18 19:00:00
2013,6,19,1458,1455,3,1748,1803,-15,"UA",1587,"N76516","EWR","RSW",151,1068,14,55,2013-06-19 14:00:00
2013,6,21,600,600,0,739,730,9,"EV",4424,"N31131","EWR","RDU",67,416,6,0,2013-06-21 06:00:00
2013,6,21,2006,1910,56,2249,2237,12,"DL",1091,"N342NB","JFK","SAT",199,1587,19,10,2013-06-21 19:00:00
2013,6,22,624,630,-6,833,844,-11,"DL",575,"N302DQ","EWR","ATL",99,746,6,30,2013-06-22 06:00:00
2013,6,22,1055,959,56,1308,1225,43,"B6",411,"N595JB","JFK","LAS",283,2248,9,59,2013-06-22 09:00:00
2013,6,22,1157,1156,1,1408,1438,-30,"UA",1100,"N37287","EWR","IAH",167,1400,11,56,2013-06-22 11:00:00
2013,6,23,900,820,40,1030,1043,-13,"EV",5537,"N753EV","LGA","MCI",134,1107,8,20,2013-06-23 08:00:00
2013,6,23,1024,1029,-5,1229,1239,-10,"US",196,"N546UW","JFK","PHX",279,2153,10,29,2013-06-23 10:00:00
2013,6,23,1553,1530,23,1806,1755,11,"MQ",3202,"N658MQ","JFK","IND",98,665,15,30,2013-06-23 15:00:00
2013,6,23,1556,1459,57,1822,1737,45,"DL",451,"N595NW","LGA","ATL",110,762,14,59,2013-06-23 14:00:00
2013,6,23,1655,1625,30,1916,1907,9,"DL",843,"N837MH","JFK","ATL",103,760,16,25,2013-06-23 16:00:00
2013,6,23,1827,1830,-3,1935,1940,-5,"MQ",3044,"N675MQ","JFK","BWI",38,184,18,30,2013-06-23 18:00:00
2013,6,23,1846,1706,100,2243,2111,92,"B6",803,"N552JB","JFK","SJU",197,1598,17,6,2013-06-23 17:00:00
2013,6,24,NA,1720,NA,NA,1850,NA,"MQ",3365,"N857MQ","JFK","DCA",NA,213,17,20,2013-06-24 17:00:00
2013,6,25,908,905,3,1159,1225,-26,"DL",1057,"N344NB","LGA","MIA",146,1096,9,5,2013-06-25 09:00:00
2013,6,25,1707,1550,77,1936,1805,91,"WN",262,"N7746C","EWR","DEN",221,1605,15,50,2013-06-25 15:00:00
2013,6,25,2224,2045,99,110,2308,122,"9E",3433,"N916XJ","JFK","CVG",103,589,20,45,2013-06-25 20:00:00
2013,6,25,2258,1930,208,157,2244,193,"DL",1854,"N355NW","LGA","FLL",144,1076,19,30,2013-06-25 19:00:00
2013,6,26,1352,1305,47,1450,1425,25,"WN",165,"N407WN","EWR","BNA",106,748,13,5,2013-06-26 13:00:00
2013,6,26,1455,1500,-5,1749,1755,-6,"AA",1813,"N621AA","JFK","MCO",131,944,15,0,2013-06-26 15:00:00
2013,6,26,1553,1530,23,1912,1856,16,"DL",2280,"N3761R","JFK","FLL",145,1069,15,30,2013-06-26 15:00:00
2013,6,27,1539,1520,19,1819,1805,14,"DL",1773,"N3731T","JFK","LAS",291,2248,15,20,2013-06-27 15:00:00
2013,6,27,2209,2000,129,113,2310,123,"UA",675,"N475UA","EWR","SEA",332,2402,20,0,2013-06-27 20:00:00
2013,6,28,855,900,-5,1119,1120,-1,"DL",485,"N336NB","EWR","ATL",103,746,9,0,2013-06-28 09:00:00
2013,6,28,1137,1110,27,1437,1407,30,"B6",1129,"N644JB","JFK","RSW",149,1074,11,10,2013-06-28 11:00:00
2013,6,28,1608,1530,38,1731,1650,41,"WN",216,"N962WN","EWR","MDW",105,711,15,30,2013-06-28 15:00:00
2013,6,29,1326,1325,1,1544,1548,-4,"DL",2043,"N338NB","JFK","ATL",110,760,13,25,2013-06-29 13:00:00
2013,6,29,1539,1450,49,1659,1620,39,"WN",3511,"N934WN","LGA","MKE",110,738,14,50,2013-06-29 14:00:00
2013,6,29,2241,2245,-4,2338,2359,-21,"B6",1816,"N231JB","JFK","SYR",39,209,22,45,2013-06-29 22:00:00
2013,6,29,NA,820,NA,NA,1135,NA,"AA",2267,"N3AXAA","LGA","MIA",NA,1096,8,20,2013-06-29 08:00:00
2013,6,30,748,750,-2,1021,1030,-9,"AA",715,"N537AA","LGA","DFW",190,1389,7,50,2013-06-30 07:00:00
2013,6,30,855,900,-5,1201,1157,4,"DL",1885,"N976DL","LGA","MCO",147,950,9,0,2013-06-30 09:00:00
2013,6,30,1447,1433,14,1715,1604,71,"UA",1202,"N37413","EWR","CLE",90,404,14,33,2013-06-30 14:00:00
2013,6,30,2359,2110,169,118,2243,155,"B6",702,"N249JB","JFK","BUF",53,301,21,10,2013-06-30 21:00:00
2013,7,1,1641,1600,41,1916,1815,61,"MQ",3075,"N636MQ","JFK","CVG",97,589,16,0,2013-07-01 16:00:00
2013,7,1,1930,1900,30,2039,2012,27,"US",2140,"N952UW","LGA","BOS",41,184,19,0,2013-07-01 19:00:00
2013,7,2,1340,1345,-5,1624,1645,-21,"AA",117,"N319AA","JFK","LAX",314,2475,13,45,2013-07-02 13:00:00
2013,7,2,1438,1340,58,1637,1555,42,"WN",2261,"N453WN","EWR","PHX",282,2133,13,40,2013-07-02 13:00:00
2013,7,2,1850,1730,80,2107,1937,90,"DL",2331,"N968DL","LGA","DTW",80,502,17,30,2013-07-02 17:00:00
2013,7,2,2037,2029,8,1,2359,2,"B6",915,"N607JB","JFK","SFO",313,2586,20,29,2013-07-02 20:00:00
2013,7,2,2140,2045,55,2338,2308,30,"9E",3470,"N912XJ","JFK","CVG",96,589,20,45,2013-07-02 20:00:00
2013,7,3,1023,1030,-7,1213,1248,-35,"DL",1529,"N3738B","JFK","LAS",270,2248,10,30,2013-07-03 10:00:00
2013,7,3,1714,1700,14,1924,1912,12,"B6",1119,"N273JB","JFK","CLT",82,541,17,0,2013-07-03 17:00:00
2013,7,3,1714,1705,9,1945,2004,-19,"DL",503,"N3773D","JFK","SAN",294,2446,17,5,2013-07-03 17:00:00
2013,7,4,746,750,-4,1016,1041,-25,"B6",1717,"N589JB","LGA","TPA",134,1010,7,50,2013-07-04 07:00:00
2013,7,4,820,825,-5,1106,1109,-3,"DL",1959,"N712TW","JFK","MCO",130,944,8,25,2013-07-04 08:00:00
2013,7,4,858,855,3,1143,1156,-13,"UA",1058,"N39728","LGA","IAH",198,1416,8,55,2013-07-04 08:00:00
2013,7,4,1827,1830,-3,2050,2145,-55,"AA",119,"N3DFAA","EWR","LAX",301,2454,18,30,2013-07-04 18:00:00
2013,7,4,1917,1930,-13,2016,2051,-35,"EV",5769,"N835AS","LGA","IAD",42,229,19,30,2013-07-04 19:00:00
2013,7,5,929,935,-6,1225,1237,-12,"B6",271,"N644JB","LGA","FLL",159,1076,9,35,2013-07-05 09:00:00
2013,7,5,1415,1420,-5,1551,1620,-29,"MQ",3588,"N506MQ","LGA","MSP",139,1020,14,20,2013-07-05 14:00:00
2013,7,6,653,655,-2,946,1005,-19,"AA",2279,"N3JAAA","LGA","MIA",148,1096,6,55,2013-07-06 06:00:00
2013,7,6,2240,2245,-5,53,3,50,"B6",486,"N317JB","JFK","ROC",49,264,22,45,2013-07-06 22:00:00
2013,7,7,749,745,4,855,915,-20,"UA",759,"N581UA","EWR","ORD",102,719,7,45,2013-07-07 07:00:00
2013,7,7,1310,1259,11,1655,1654,1,"UA",1708,"N39415","EWR","SJU",201,1608,12,59,2013-07-07 12:00:00
2013,7,7,1632,1640,-8,1838,1815,23,"MQ",2949,"N641MQ","JFK","BNA",119,765,16,40,2013-07-07 16:00:00
2013,7,8,857,633,144,1143,928,135,"UA",1701,"N53442","EWR","FLL",138,1065,6,33,2013-07-08 06:00:00
2013,7,8,1251,1250,1,1506,1450,16,"DL",1131,"N340NB","LGA","DTW",93,502,12,50,2013-07-08 12:00:00
2013,7,8,2243,2135,68,58,8,50,"B6",611,"N821JB","JFK","LAS",281,2248,21,35,2013-07-08 21:00:00
2013,7,8,2351,2305,46,45,13,32,"B6",718,"N306JB","JFK","BOS",34,187,23,5,2013-07-08 23:00:00
2013,7,9,557,600,-3,649,659,-10,"US",2161,"N754UW","LGA","DCA",37,214,6,0,2013-07-09 06:00:00
2013,7,9,649,655,-6,1105,1101,4,"DL",315,"N663DN","JFK","SJU",225,1598,6,55,2013-07-09 06:00:00
2013,7,9,1527,1521,6,1752,1738,14,"UA",745,"N580UA","LGA","DEN",214,1620,15,21,2013-07-09 15:00:00
2013,7,9,1556,1559,-3,1731,1730,1,"B6",1734,"N296JB","JFK","BTV",47,266,15,59,2013-07-09 15:00:00
2013,7,10,554,600,-6,814,834,-20,"B6",27,"N588JB","EWR","MCO",116,937,6,0,2013-07-10 06:00:00
2013,7,10,810,815,-5,924,930,-6,"MQ",3370,"N849MQ","JFK","DCA",52,213,8,15,2013-07-10 08:00:00
2013,7,10,1454,1446,8,1733,1745,-12,"UA",1744,"N17719","LGA","IAH",180,1416,14,46,2013-07-10 14:00:00
2013,7,10,NA,2100,NA,NA,2250,NA,"MQ",3384,"N500MQ","LGA","CLT",NA,544,21,0,2013-07-10 21:00:00
2013,7,11,618,615,3,905,910,-5,"AA",1895,"N3JYAA","EWR","MIA",140,1085,6,15,2013-07-11 06:00:00
2013,7,11,1904,1906,-2,2018,2032,-14,"UA",1142,"N27724","EWR","BOS",45,200,19,6,2013-07-11 19:00:00
2013,7,12,1615,1615,0,1822,1831,-9,"DL",1619,"N910DL","LGA","MSP",145,1020,16,15,2013-07-12 16:00:00
2013,7,12,1629,1630,-1,1830,1839,-9,"DL",2231,"N3767","LGA","DTW",73,502,16,30,2013-07-12 16:00:00
2013,7,12,1635,1445,110,1835,1642,113,"9E",3318,"N918XJ","JFK","BUF",50,301,14,45,2013-07-12 14:00:00
2013,7,12,1911,1800,71,2200,2039,81,"DL",61,"N644DL","LGA","ATL",117,762,18,0,2013-07-12 18:00:00
2013,7,12,2010,1920,50,2200,2045,75,"AA",1762,"N3GFAA","JFK","BOS",32,187,19,20,2013-07-12 19:00:00
2013,7,12,2035,2029,6,2324,2340,-16,"UA",1532,"N37287","EWR","SFO",309,2565,20,29,2013-07-12 20:00:00
2013,7,12,2107,2059,8,2328,12,-44,"UA",1439,"N54241","EWR","LAX",287,2454,20,59,2013-07-12 20:00:00
2013,7,13,1435,1440,-5,1729,1746,-17,"DL",1902,"N929DL","LGA","PBI",155,1035,14,40,2013-07-13 14:00:00
2013,7,13,2303,1936,207,142,2233,189,"B6",1271,"N652JB","LGA","FLL",138,1076,19,36,2013-07-13 19:00:00
2013,7,13,NA,2029,NA,NA,2240,NA,"EV",4112,"N12172","EWR","MSY",NA,1167,20,29,2013-07-13 20:00:00
2013,7,14,912,915,-3,1021,1039,-18,"DL",867,"N318NB","JFK","BOS",40,187,9,15,2013-07-14 09:00:00
2013,7,14,1527,1453,34,1757,1743,14,"UA",1744,"N27205","LGA","IAH",181,1416,14,53,2013-07-14 14:00:00
2013,7,14,1717,1705,12,1856,1852,4,"UA",689,"N469UA","LGA","ORD",112,733,17,5,2013-07-14 17:00:00
2013,7,15,1519,1520,-1,1658,1705,-7,"AA",2223,"N4XRAA","LGA","STL",114,888,15,20,2013-07-15 15:00:00
2013,7,15,1914,1920,-6,2102,2123,-21,"EV",4434,"N15572","EWR","CLT",81,529,19,20,2013-07-15 19:00:00
2013,7,15,1937,1932,5,2218,2228,-10,"B6",225,"N516JB","JFK","TPA",131,1005,19,32,2013-07-15 19:00:00
2013,7,16,756,800,-4,925,938,-13,"B6",885,"N334JB","JFK","RDU",61,427,8,0,2013-07-16 08:00:00
2013,7,16,1033,1005,28,1134,1120,14,"MQ",3611,"N500MQ","EWR","ORD",100,719,10,5,2013-07-16 10:00:00
2013,7,16,2110,1910,120,2250,2056,114,"EV",5038,"N760EV","LGA","BHM",108,866,19,10,2013-07-16 19:00:00
2013,7,17,656,700,-4,821,835,-14,"WN",1696,"N603SW","EWR","STL",116,872,7,0,2013-07-17 07:00:00
2013,7,17,1430,1430,0,1709,1754,-45,"UA",1146,"N87531","EWR","SFO",315,2565,14,30,2013-07-17 14:00:00
2013,7,17,1658,1525,93,1920,1725,115,"MQ",3199,"N522MQ","LGA","CLT",94,544,15,25,2013-07-17 15:00:00
2013,7,17,1858,1900,-2,2212,2226,-14,"DL",2007,"N393DA","JFK","PDX",321,2454,19,0,2013-07-17 19:00:00
2013,7,17,1929,1910,19,2055,2056,-1,"EV",5038,"N612QX","LGA","BHM",111,866,19,10,2013-07-17 19:00:00
2013,7,18,734,730,4,1008,1010,-2,"B6",683,"N661JB","JFK","MCO",125,944,7,30,2013-07-18 07:00:00
2013,7,18,1735,1710,25,2049,2035,14,"UA",512,"N554UA","JFK","SFO",316,2586,17,10,2013-07-18 17:00:00
2013,7,18,2001,1759,122,2252,2106,106,"DL",1585,"N920DL","LGA","MCO",127,950,17,59,2013-07-18 17:00:00
2013,7,19,651,651,0,846,905,-19,"UA",343,"N529UA","LGA","DEN",203,1620,6,51,2013-07-19 06:00:00
2013,7,19,954,1000,-6,1108,1119,-11,"US",2169,"N752US","LGA","DCA",42,214,10,0,2013-07-19 10:00:00
2013,7,19,1803,1713,50,2003,1919,44,"EV",4678,"N12166","EWR","MSP",146,1008,17,13,2013-07-19 17:00:00
2013,7,20,956,955,1,1201,1212,-11,"EV",5475,"N752EV","LGA","TVC",95,655,9,55,2013-07-20 09:00:00
2013,7,20,1244,1245,-1,1402,1355,7,"AA",1850,"N3EEAA","JFK","BOS",40,187,12,45,2013-07-20 12:00:00
2013,7,20,1259,1300,-1,1615,1555,20,"VX",411,"N622VA","JFK","LAX",341,2475,13,0,2013-07-20 13:00:00
2013,7,20,1458,1456,2,1728,1752,-24,"UA",402,"N834UA","EWR","FLL",137,1065,14,56,2013-07-20 14:00:00
2013,7,21,812,752,20,927,913,14,"B6",2702,"N249JB","JFK","BUF",55,301,7,52,2013-07-21 07:00:00
2013,7,21,2333,2245,48,44,4,40,"B6",108,"N267JB","JFK","PWM",46,273,22,45,2013-07-21 22:00:00
2013,7,22,1301,1300,1,1558,1555,3,"VX",165,"N630VA","EWR","LAX",322,2454,13,0,2013-07-22 13:00:00
2013,7,23,945,945,0,1048,1120,-32,"WN",2431,"N7734H","LGA","MDW",106,725,9,45,2013-07-23 09:00:00
2013,7,23,1039,940,59,1350,1255,55,"UA",1281,"N37255","EWR","SFO",342,2565,9,40,2013-07-23 09:00:00
2013,7,23,1200,1153,7,1414,1421,-7,"EV",4679,"N11565","EWR","JAX",113,820,11,53,2013-07-23 11:00:00
2013,7,23,1320,1040,160,1515,1240,155,"EV",5299,"N752EV","LGA","MEM",140,963,10,40,2013-07-23 10:00:00
2013,7,24,825,730,55,1126,1025,61,"AA",33,"N335AA","JFK","LAX",338,2475,7,30,2013-07-24 07:00:00
2013,7,24,1627,1630,-3,1836,1845,-9,"MQ",3556,"N735MQ","LGA","DTW",86,502,16,30,2013-07-24 16:00:00
2013,7,24,1704,1700,4,1907,1912,-5,"B6",1119,"N206JB","JFK","CLT",82,541,17,0,2013-07-24 17:00:00
2013,7,24,1803,1713,50,2004,1919,45,"EV",4678,"N14204","EWR","MSP",140,1008,17,13,2013-07-24 17:00:00
2013,7,25,642,645,-3,857,845,12,"B6",675,"N228JB","JFK","MSY",164,1182,6,45,2013-07-25 06:00:00
2013,7,25,1539,1415,84,1747,1629,78,"DL",673,"N302DQ","EWR","ATL",106,746,14,15,2013-07-25 14:00:00
2013,7,26,1425,1430,-5,1616,1558,18,"FL",721,"N950AT","LGA","CAK",62,397,14,30,2013-07-26 14:00:00
2013,7,26,1451,1455,-4,1615,1630,-15,"DL",1164,"N727TW","JFK","BOS",41,187,14,55,2013-07-26 14:00:00
2013,7,26,1525,1530,-5,1745,1755,-10,"MQ",3202,"N601MQ","JFK","IND",97,665,15,30,2013-07-26 15:00:00
2013,7,27,1447,1459,-12,1635,1649,-14,"MQ",3391,"N828MQ","LGA","CMH",77,479,14,59,2013-07-27 14:00:00
2013,7,27,2022,2030,-8,2133,2200,-27,"9E",4079,"N835AY","JFK","BWI",34,184,20,30,2013-07-27 20:00:00
2013,7,27,2048,2051,-3,2344,2358,-14,"B6",165,"N658JB","JFK","PDX",315,2454,20,51,2013-07-27 20:00:00
2013,7,28,556,600,-4,856,850,6,"B6",601,"N640JB","JFK","FLL",150,1069,6,0,2013-07-28 06:00:00
2013,7,28,815,815,0,943,935,8,"MQ",3355,"N828MQ","LGA","BNA",122,764,8,15,2013-07-28 08:00:00
2013,7,28,1929,1930,-1,2348,2248,60,"B6",71,"N588JB","JFK","SLC",285,1990,19,30,2013-07-28 19:00:00
2013,7,28,2101,1730,211,2338,2017,201,"UA",1712,"N37420","EWR","IAH",185,1400,17,30,2013-07-28 17:00:00
2013,7,29,925,853,32,1257,1212,45,"B6",15,"N779JB","JFK","SFO",365,2586,8,53,2013-07-29 08:00:00
2013,7,31,1200,1200,0,1320,1318,2,"EV",3838,"N16546","EWR","ROC",45,246,12,0,2013-07-31 12:00:00
2013,8,1,1610,1529,41,1831,1736,55,"UA",485,"N558UA","EWR","DEN",222,1605,15,29,2013-08-01 15:00:00
2013,8,1,1611,1543,28,1933,1909,24,"DL",31,"N380DA","JFK","SLC",287,1990,15,43,2013-08-01 15:00:00
2013,8,2,728,715,13,1025,1030,-5,"AA",443,"N379AA","JFK","MIA",146,1089,7,15,2013-08-02 07:00:00
2013,8,3,809,800,9,1109,1053,16,"B6",901,"N821JB","JFK","FLL",147,1069,8,0,2013-08-03 08:00:00
2013,8,3,1424,1433,-9,1720,1725,-5,"UA",436,"N490UA","LGA","IAH",188,1416,14,33,2013-08-03 14:00:00
2013,8,3,1450,1455,-5,1553,1626,-33,"DL",1164,"N352NB","JFK","BOS",38,187,14,55,2013-08-03 14:00:00
2013,8,4,738,740,-2,1055,1055,0,"VX",11,"N841VA","JFK","SFO",359,2586,7,40,2013-08-04 07:00:00
2013,8,4,1552,1555,-3,1844,1904,-20,"DL",2459,"N379DA","JFK","MCO",124,944,15,55,2013-08-04 15:00:00
2013,8,4,1552,1600,-8,1705,1718,-13,"US",2154,"N956UW","LGA","BOS",43,184,16,0,2013-08-04 16:00:00
2013,8,4,2200,2159,1,2318,2341,-23,"UA",1595,"N16732","EWR","ORD",112,719,21,59,2013-08-04 21:00:00
2013,8,4,2321,2051,150,229,2358,151,"B6",165,"N766JB","JFK","PDX",346,2454,20,51,2013-08-04 20:00:00
2013,8,5,627,632,-5,839,841,-2,"EV",4122,"N16561","EWR","SDF",105,642,6,32,2013-08-05 06:00:00
2013,8,5,1129,1135,-6,1340,1341,-1,"DL",2219,"N321US","LGA","MSP",166,1020,11,35,2013-08-05 11:00:00
2013,8,5,1636,1640,-4,1745,1813,-28,"9E",4013,"N8587E","JFK","PHL",26,94,16,40,2013-08-05 16:00:00
2013,8,6,810,815,-5,1029,1035,-6,"DL",1429,"N6715C","JFK","LAS",288,2248,8,15,2013-08-06 08:00:00
2013,8,6,852,900,-8,1006,1016,-10,"US",2140,"N954UW","LGA","BOS",34,184,9,0,2013-08-06 09:00:00
2013,8,6,1315,1200,75,1429,1316,73,"US",2179,"N748UW","LGA","DCA",46,214,12,0,2013-08-06 12:00:00
2013,8,6,1709,1703,6,1854,1911,-17,"US",894,"N170US","LGA","CLT",80,544,17,3,2013-08-06 17:00:00
2013,8,8,44,2146,178,256,30,146,"B6",1183,"N806JB","JFK","MCO",116,944,21,46,2013-08-08 21:00:00
2013,8,8,1127,1110,17,1306,1245,21,"WN",114,"N771SA","LGA","MDW",119,725,11,10,2013-08-08 11:00:00
2013,8,8,1454,1455,-1,1652,1635,17,"MQ",3231,"N648MQ","JFK","PIT",65,340,14,55,2013-08-08 14:00:00
2013,8,8,1831,1650,101,2127,1859,148,"DL",1473,"N317NB","LGA","MEM",133,963,16,50,2013-08-08 16:00:00
2013,8,8,2128,1950,98,2358,2215,103,"EV",5092,"N607LR","EWR","ATL",100,746,19,50,2013-08-08 19:00:00
2013,8,8,2134,1930,124,2325,2105,140,"EV",4191,"N11535","EWR","BNA",114,748,19,30,2013-08-08 19:00:00
2013,8,8,2300,2159,61,7,2315,52,"EV",4474,"N22909","EWR","BWI",35,169,21,59,2013-08-08 21:00:00
2013,8,9,641,643,-2,854,855,-1,"EV",4393,"N21130","EWR","IND",105,645,6,43,2013-08-09 06:00:00
2013,8,9,859,620,159,1107,817,170,"EV",4963,"N371CA","EWR","MSP",148,1008,6,20,2013-08-09 06:00:00
2013,8,9,1730,1700,30,1955,1845,70,"MQ",3216,"N603MQ","JFK","ORF",53,290,17,0,2013-08-09 17:00:00
2013,8,9,2047,1935,72,2235,2120,75,"MQ",3535,"N524MQ","JFK","CMH",71,483,19,35,2013-08-09 19:00:00
2013,8,10,559,600,-1,842,851,-9,"B6",371,"N760JB","LGA","FLL",144,1076,6,0,2013-08-10 06:00:00
2013,8,10,1133,1135,-2,1419,1415,4,"UA",151,"N17126","EWR","MCO",141,937,11,35,2013-08-10 11:00:00
2013,8,10,1827,1830,-3,1935,1940,-5,"MQ",3044,"N933MQ","JFK","BWI",41,184,18,30,2013-08-10 18:00:00
2013,8,11,949,630,199,NA,837,NA,"US",2085,"N538UW","LGA","CLT",NA,544,6,30,2013-08-11 06:00:00
2013,8,11,1517,1525,-8,1712,1725,-13,"MQ",3199,"N532MQ","LGA","CLT",83,544,15,25,2013-08-11 15:00:00
2013,8,11,1822,1825,-3,2008,2005,3,"MQ",3134,"N512MQ","EWR","ORD",112,719,18,25,2013-08-11 18:00:00
2013,8,11,1933,1745,108,2201,2010,111,"DL",884,"N372DA","LGA","DEN",224,1620,17,45,2013-08-11 17:00:00
2013,8,11,2130,2130,0,2259,2245,14,"MQ",3660,"N524MQ","LGA","BNA",117,764,21,30,2013-08-11 21:00:00
2013,8,11,2300,2255,5,18,19,-1,"B6",2002,"N267JB","JFK","BUF",52,301,22,55,2013-08-11 22:00:00
2013,8,12,644,644,0,804,810,-6,"UA",1444,"N39418","EWR","ORD",110,719,6,44,2013-08-12 06:00:00
